,tournament_index,round,players,result
12534,475,1st round,"[7] Jenny Duncalf (ENG) bt [WC] Kristen Lange (USA)
							[h2h]","11-5, 11-6, 11-4 (22m)"
12535,475,1st round,"[9] Kasey Brown (AUS) bt [Q] Lisa Aitken (ENG)
							[h2h]","11-8, 11-6, 11-6 (42m)"
12536,475,1st round,"[14] Nour El Tayeb (EGY) bt [Q] Sabrina Sobhy (USA)
							[h2h]","11-7, 11-3, 11-2 (17m)"
12537,475,1st round,"[2] Laura Massaro (ENG) bt Victoria Lust (ENG)
							[h2h]","11-7, 11-3, 11-4 (26m)"
12538,475,Qualifying finals,"Lisa Aitken (ENG) bt Thaisa Serafini (BRA)
							[h2h]","11-3, 11-9, 11-2 (33m)"
12539,475,Qualifying finals,"Kanzy El Defrawy (EGY) bt Olga Ertlova (CZE)
							[h2h]","10-12, 13-11, 16-14, 11-9 (59m)"
12540,475,Qualifying finals,"Tesni Evans (WAL) bt Elizabeth Eyre (USA)
							[h2h]","11-5, 11-4, 8-11, 11-4 (42m)"
12541,475,Qualifying finals,"Sarah Cardwell (AUS) bt Maria Toorpakai Wazir (PAK)
							[h2h]","11-2, 11-8, 2-11, 3-11, 11-8 (46m)"
12542,475,Qualifying finals,"Olivia Blatchford (USA) bt Milou van der Heijden (NED)
							[h2h]","11-4, 11-7, 11-9 (27m)"
12543,475,Qualifying finals,"Nouran Gohar (EGY) bt Lucie Fialova (CZE)
							[h2h]","11-6, 6-11, 11-4, 13-11 (64m)"
12544,475,Qualifying finals,"Sabrina Sobhy (USA) bt Melody Francis (AUS)
							[h2h]","11-8, 13-11, 11-1 (22m)"
12545,475,Qualifying finals,"Kylie Lindsay (NZL) bt Georgina Stoker (ENG)
							[h2h]","11-5, 6-11, 11-9, 12-10 (40m)"
12546,476,Final,"[4] Yathreb Adel (EGY) bt [3] Laura Pomportes (FRA)
							[h2h]","11-2, 11-4, 11-6"
12547,476,Semi-finals,"[3] Laura Pomportes (FRA) bt [8] Maud Duplomb (FRA)
							[h2h]","11-4, 11-5, 11-7"
12548,476,Semi-finals,"[4] Yathreb Adel (EGY) bt [7] Habiba Mohamed (EGY)
							[h2h]","11-9, 11-9, 11-5"
12549,476,Quarter-finals,"[8] Maud Duplomb (FRA) bt Sally Skaarenborg (DEN)
							[h2h]","11-4, 8-11, 11-7, 13-15, 11-7"
12550,476,Quarter-finals,"[3] Laura Pomportes (FRA) bt [6] Cheyna Tucker (RSA)
							[h2h]","7-11, 11-4, 13-11, 11-6"
12551,476,Quarter-finals,"[4] Yathreb Adel (EGY) bt [5] Cyrielle Peltier (FRA)
							[h2h]","11-5, 11-6, 11-4"
12552,476,Quarter-finals,"[7] Habiba Mohamed (EGY) bt [1] Birgit Coufal (AUT)
							[h2h]","11-6, 11-8, 11-6"
12553,476,1st round,"Sally Skaarenborg (DEN) bt [2] Carrie Ramsey (ENG)
							[h2h]","4-11, 11-7, 11-7, 7-11, 11-9"
12554,476,1st round,"[8] Maud Duplomb (FRA) bt [Q] Salma Youssef (EGY)
							[h2h]","11-0, 11-13, 11-1, 11-8"
12555,476,1st round,"[3] Laura Pomportes (FRA) bt [Q] Franziska Hennes (GER)
							[h2h]","8-11, 11-4, 11-2, 11-3"
12556,476,1st round,"[6] Cheyna Tucker (RSA) bt Julia Le Coq (FRA)
							[h2h]","11-3, 11-7, 3-11, 11-3"
12557,476,1st round,"[5] Cyrielle Peltier (FRA) bt [Q] Ineta Mackevica (LAT)
							[h2h]","11-6, 11-6, 11-8"
12558,476,1st round,"[4] Yathreb Adel (EGY) bt Raneem Sharaf (EGY)
							[h2h]","11-6, 11-5, 11-4"
12559,476,1st round,"[7] Habiba Mohamed (EGY) bt [Q] Annika Wiese (GER)
							[h2h]","11-3, 11-2, 11-9"
12560,476,1st round,"[1] Birgit Coufal (AUT) bt Chloe Mesic (FRA)
							[h2h]","11-9, 1-11, 11-3, 11-5"
12561,476,Qualifying finals,Salma Youssef (EGY),bye
12562,476,Qualifying finals,"Annika Wiese (GER) bt Emily Ison (ENG)
							[h2h]","11-4, 11-5, 11-7"
12563,476,Qualifying finals,"Franziska Hennes (GER) bt Enora Villard (FRA)
							[h2h]","11-5, 11-6, 11-5"
12564,476,Qualifying finals,"Ineta Mackevica (LAT) bt Roxanna Keshavarz (ENG)
							[h2h]","11-3, 11-6, 11-2"
12565,477,Final,"[3] Emma Beddoes (ENG) bt [1] Rachael Grinham (AUS)
							[h2h]","14-12, 11-3, 7-11, 11-9 (48m)"
12566,477,Semi-finals,"[1] Rachael Grinham (AUS) bt [4] Delia Arnold (MAS)
							[h2h]","11-7, 11-5, 11-9 (40m)"
12567,477,Semi-finals,"[3] Emma Beddoes (ENG) bt [2] Joshna Chinappa (IND)
							[h2h]","11-5, 11-5, 9-11, 12-10 (60m)"
12568,477,Quarter-finals,"[1] Rachael Grinham (AUS) bt [8] Gaby Huber (SUI)
							[h2h]","11-8, 11-7, 11-4 (30m)"
12569,477,Quarter-finals,"[4] Delia Arnold (MAS) bt Lisa Camilleri (AUS)
							[h2h]","15-13, 11-7, 11-9 (40m)"
12570,477,Quarter-finals,"[3] Emma Beddoes (ENG) bt Mariam Metwally (EGY)
							[h2h]","11-9, 9-11, 11-5, 11-6 (55m)"
12571,477,Quarter-finals,"[2] Joshna Chinappa (IND) bt [Q] Farah Abdel Meguid (EGY)
							[h2h]","9-11, 11-9, 11-8, 11-9 (47m)"
12572,477,1st round,"[1] Rachael Grinham (AUS) bt [Q] Nouran El Torky (EGY)
							[h2h]","11-4, 10-12, 11-4, 11-4 (40m)"
12573,477,1st round,"[8] Gaby Huber (SUI) bt [Q] Vanessa Raj (MAS)
							[h2h]","11-6, 11-7, 11-4 (32m)"
12574,477,1st round,"[4] Delia Arnold (MAS) bt [WC] Celine Yeap (MAS)
							[h2h]","11-5, 11-3, 11-2 (19m)"
12575,477,1st round,"Lisa Camilleri (AUS) bt [7] Christine Nunn (AUS)
							[h2h]","8-11, 9-11, 11-7, 11-6, 11-4 (41m)"
12576,477,1st round,"Mariam Metwally (EGY) bt [5] Siyoli Waters (RSA)
							[h2h]","11-6, 11-5, 11-2 (22m)"
12577,477,1st round,"[3] Emma Beddoes (ENG) bt [Q] Zulhijjah Binti Azan (MAS)
							[h2h]","11-6, 11-3, 11-4 (22m)"
12578,477,1st round,"[Q] Farah Abdel Meguid (EGY) bt [6] Deon Saffery (WAL)
							[h2h]","9-11, 11-5, 11-5, 11-6 (30m)"
12579,477,1st round,"[2] Joshna Chinappa (IND) bt Salma Hany (EGY)
							[h2h]","8-11, 11-4, 11-6, 11-9 (41m)"
12580,477,Qualifying finals,"Zulhijjah Binti Azan (MAS) bt Teh Min Jie (MAS)
							[h2h]","11-6, 8-11, 11-5, 11-6 (30m)"
12581,477,Qualifying finals,"Nouran El Torky (EGY) bt Jadeleen Lee (MAS)
							[h2h]","11-4, 11-4, 11-2 (13m)"
12582,477,Qualifying finals,"Farah Abdel Meguid (EGY) bt Pushppa Devi (MAS)
							[h2h]","11-4, 11-3, 11-3 (20m)"
12583,477,Qualifying finals,"Vanessa Raj (MAS) bt Aparajitha Balamurukan (IND)
							[h2h]","12-10, 11-5, 11-3 (34m)"
12584,477,1st qualifying round,"Zulhijjah Binti Azan (MAS) bt Sivasangari Subramaniam (MAS)
							[h2h]","12-10, 12-10, 11-8 (25m)"
12585,477,1st qualifying round,"Teh Min Jie (MAS) bt Zetty Zawannah (MAS)
							[h2h]","11-6, 11-7, 11-8 (27m)"
12586,477,1st qualifying round,"Nouran El Torky (EGY) bt Satomi Watanabe (JPN)
							[h2h]","11-2, 11-9, 11-5 (30m)"
12587,477,1st qualifying round,"Jadeleen Lee (MAS) bt Belen Etchechoury (ARG)
							[h2h]","11-9, 11-3, 13-11 (21m)"
12588,477,1st qualifying round,"Pushppa Devi (MAS) bt Nur Aliah Anis (MAS)
							[h2h]","11-6, 11-2, 11-4 (20m)"
12589,477,1st qualifying round,"Farah Abdel Meguid (EGY) bt Ooi Kah Yan (MAS)
							[h2h]","11-2, 11-4, 11-3 (17m)"
12590,477,1st qualifying round,"Aparajitha Balamurukan (IND) bt Lim Jee Nee (MAS)
							[h2h]","11-9, 11-9, 11-5 (22m)"
12591,477,1st qualifying round,"Vanessa Raj (MAS) bt Aika Azman (MAS)
							[h2h]","7-11, 11-1, 11-2, 12-10 (39m)"
12592,478,Final,"[1] Nicol David (MAS) bt Camille Serme (FRA)
							[h2h]","12-10, 11-2, 11-5"
12593,478,Semi-finals,"[1] Nicol David (MAS) bt [3] Raneem El Welily (EGY)
							[h2h]","11-8, 11-7, 11-4"
12594,478,Semi-finals,"Camille Serme (FRA) bt [2] Laura Massaro (ENG)
							[h2h]","12-10, 11-6, 11-4"
12595,478,Quarter-finals,"[1] Nicol David (MAS) bt Dipika Pallikal (IND)
							[h2h]","11-7, 11-5, 11-4"
12596,478,Quarter-finals,"[3] Raneem El Welily (EGY) bt [5] Joelle King (NZL)
							[h2h]","11-6, 11-7, 11-9"
12597,478,Quarter-finals,"Camille Serme (FRA) bt [7] Jenny Duncalf (ENG)
							[h2h]","11-7, 11-7, 11-7"
12598,478,Quarter-finals,"[2] Laura Massaro (ENG) bt [6] Low Wee Wern (MAS)
							[h2h]","11-8, 12-10, 11-6"
12599,478,1st round,"[1] Nicol David (MAS) bt Donna Urquhart (AUS)
							[h2h]","11-8, 11-5, 11-4"
12600,478,1st round,"Dipika Pallikal (IND) bt [8] Kasey Brown (AUS)
							[h2h]","6-11, 10-12, 13-11, 11-8, 11-9"
12601,478,1st round,"[3] Raneem El Welily (EGY) bt [Q] Line Hansen (DEN)
							[h2h]","11-9, 11-3, 11-4"
12602,478,1st round,"[5] Joelle King (NZL) bt Omneya Abdel Kawy (EGY)
							[h2h]","11-7, 11-4, 11-8"
12603,478,1st round,"[7] Jenny Duncalf (ENG) bt [Q] Victoria Lust (ENG)
							[h2h]","11-5, 11-5, 11-4"
12604,478,1st round,"Camille Serme (FRA) bt [4] Alison Waters (ENG)
							[h2h]","11-7, 11-13, 11-4, 11-9"
12605,478,1st round,"[6] Low Wee Wern (MAS) bt [Q] Nicolette Fernandes (GUY)
							[h2h]","13-11, 11-7, 4-11, 11-3"
12606,478,1st round,"[2] Laura Massaro (ENG) bt [Q] Aisling Blake (IRL)
							[h2h]","11-4, 11-6, 11-7"
12607,478,Qualifying finals,"Aisling Blake (IRL) bt Sarah Kippax (ENG)
							[h2h]","9-11, 11-6, 11-6, 8-11, 11-6"
12608,478,Qualifying finals,"Nicolette Fernandes (GUY) bt Amanda Sobhy (USA)
							[h2h]","11-8, 12-10, 10-12, 11-8"
12609,478,Qualifying finals,"Victoria Lust (ENG) bt Samantha Cornett (CAN)
							[h2h]","11-3, 7-11, 11-9, 11-6"
12610,478,Qualifying finals,"Line Hansen (DEN) bt Lisa Aitken (ENG)
							[h2h]","11-5, 11-3, 11-9"
12611,478,1st qualifying round,"Sarah Kippax (ENG) bt Olga Ertlova (CZE)
							[h2h]","11-7, 11-6, 11-5"
12612,478,1st qualifying round,"Aisling Blake (IRL) bt Kylie Lindsay (NZL)
							[h2h]","11-4, 11-6, 11-3"
12613,478,1st qualifying round,"Amanda Sobhy (USA) bt Lucie Fialova (CZE)
							[h2h]","11-5, 11-6, 11-6"
12614,478,1st qualifying round,"Nicolette Fernandes (GUY) bt Sarah Cardwell (AUS)
							[h2h]","11-7, 11-5, 11-6"
12615,478,1st qualifying round,"Samantha Cornett (CAN) bt Latasha Khan (USA)
							[h2h]","19-17, 6-11, 12-10, 11-6"
12616,478,1st qualifying round,"Victoria Lust (ENG) bt Emily Whitlock (ENG)
							[h2h]","9-11, 11-9, 11-9, 5-2 ret."
12617,478,1st qualifying round,"Lisa Aitken (ENG) bt Samantha Teran (MEX)
							[h2h]","8-11, 11-8, 8-11, 11-5, 11-8"
12618,478,1st qualifying round,"Line Hansen (DEN) bt Olivia Blatchford (USA)
							[h2h]","7-11, 11-4, 14-12, 13-11"
12619,479,Final,"[1] Line Hansen (DEN) bt [2] Emily Whitlock (ENG)
							[h2h]","11-4, 10-12, 11-8, 5-11, 11-8 (80m)"
12620,479,Semi-finals,"[1] Line Hansen (DEN) bt [4] Latasha Khan (USA)
							[h2h]","11-9, 11-3, 11-8 (37m)"
12621,479,Semi-finals,"[2] Emily Whitlock (ENG) bt [8] Tesni Evans (WAL)
							[h2h]","10-12, 11-5, 11-8, 7-11, 11-7 (90m)"
12622,479,Quarter-finals,"[1] Line Hansen (DEN) bt Sarah Cardwell (AUS)
							[h2h]","11-6, 11-9, 11-9 (52m)"
12623,479,Quarter-finals,"[4] Latasha Khan (USA) bt Megan Craig (NZL)
							[h2h]","13-11, 11-7, 11-7 (43m)"
12624,479,Quarter-finals,"[8] Tesni Evans (WAL) bt [3] Aisling Blake (IRL)
							[h2h]","11-5, 9-11, 5-11, 11-9, 11-7 (85m)"
12625,479,Quarter-finals,"[2] Emily Whitlock (ENG) bt [Q] Kanzy El Defrawy (EGY)
							[h2h]","11-7, 11-8, 12-10 (48m)"
12626,479,1st round,"[1] Line Hansen (DEN) bt [Q] Kristen Lange (USA)
							[h2h]","11-9, 6-11, 11-8, 11-3 (50m)"
12627,479,1st round,"Sarah Cardwell (AUS) bt [6] Kylie Lindsay (NZL)
							[h2h]","11-7, 11-5, 11-4 (45m)"
12628,479,1st round,"[4] Latasha Khan (USA) bt Olga Ertlova (CZE)
							[h2h]","6-11, 11-9, 11-5, 11-6 (54m)"
12629,479,1st round,"Megan Craig (NZL) bt [7] Lucie Fialova (CZE)
							[h2h]","11-7, 11-8, 11-8 (43m)"
12630,479,1st round,"[8] Tesni Evans (WAL) bt [Q] Gaby Huber (SUI)
							[h2h]","8-11, 11-2, 11-6, 11-6 (62m)"
12631,479,1st round,"[3] Aisling Blake (IRL) bt [Q] Carrie Ramsey (ENG)
							[h2h]","11-3, 11-2, 11-3 (30m)"
12632,479,1st round,"[Q] Kanzy El Defrawy (EGY) bt [5] Lisa Aitken (ENG)
							[h2h]","11-9, 6-11, 11-13, 11-7, 15-13 (80m)"
12633,479,1st round,"[2] Emily Whitlock (ENG) bt Maria Toorpakai Wazir (PAK)
							[h2h]","11-4, 11-7, 8-11, 11-6 (40m)"
12634,479,Qualifying finals,"Kristen Lange (USA) bt Cecelia Cortes (USA)
							[h2h]","11-8, 11-3, 12-10 (37m)"
12635,479,Qualifying finals,"Carrie Ramsey (ENG) bt Sina Wall (GER)
							[h2h]","7-11, 11-6, 13-11, 6-11, 11-8"
12636,479,Qualifying finals,"Kanzy El Defrawy (EGY) bt Amina Helal (ENG)
							[h2h]","9-11, 11-4, 7-11, 11-5, 11-7 (53m)"
12637,479,Qualifying finals,"Gaby Huber (SUI) bt Lotte Eriksen (NOR)
							[h2h]","8-11, 11-4, 11-7, 11-2"
12638,479,1st qualifying round,Kristen Lange (USA),bye
12639,479,1st qualifying round,"Cecelia Cortes (USA) bt Karen Kronemeyer (NED)
							[h2h]","11-6, 11-9, 11-3 (29m)"
12640,479,1st qualifying round,"Sina Wall (GER) bt Jaycee Spagrud (CAN)
							[h2h]","11-7, 11-3, 11-8 (28m)"
12641,479,1st qualifying round,"Carrie Ramsey (ENG) bt Sally Norgate (USA)
							[h2h]","11-2, 11-7, 11-6 (21m)"
12642,479,1st qualifying round,"Amina Helal (ENG) bt Ivonne Diaz (MEX)
							[h2h]","11-8, 11-7, 11-7"
12643,479,1st qualifying round,"Kanzy El Defrawy (EGY) bt Larissa Stephenson (NZL)
							[h2h]","11-9, 11-5, 11-5 (22m)"
12644,479,1st qualifying round,"Gaby Huber (SUI) bt Menna Nasser (EGY)
							[h2h]","8-11, 11-9, 14-12, 11-8 (47m)"
12645,479,1st qualifying round,"Lotte Eriksen (NOR) bt Karina Heredia Gonzalez (MEX)
							[h2h]","11-4, 11-6, 11-6 (31m)"
12646,480,Final,"[Q] Yathreb Adel (EGY) bt [5] Victoria Lust (ENG)
							[h2h]","11-8, 11-4, 15-13 (38m)"
12647,480,Semi-finals,"[Q] Yathreb Adel (EGY) bt [8] Tesni Evans (WAL)
							[h2h]","11-6, 8-11, 11-4, 11-8 (42m)"
12648,480,Semi-finals,"[5] Victoria Lust (ENG) bt Coline Aumard (FRA)
							[h2h]","8-11, 11-7, 11-3, 11-8 (33m)"
12649,480,Quarter-finals,"[8] Tesni Evans (WAL) bt Olga Ertlova (CZE)
							[h2h]","10-12, 11-3, 5-11, 11-9, 11-9 (77m)"
12650,480,Quarter-finals,"[Q] Yathreb Adel (EGY) bt [3] Samantha Teran (MEX)
							[h2h]","11-8, 11-9, 8-11, 11-5 (61m)"
12651,480,Quarter-finals,"[5] Victoria Lust (ENG) bt [4] Siyoli Waters (RSA)
							[h2h]","4-11, 6-11, 13-11, 11-4, 11-9 (39m)"
12652,480,Quarter-finals,"Coline Aumard (FRA) bt [2] Joey Chan (HKG)
							[h2h]","11-9, 11-5, 8-11, 9-11, 12-10 (57m)"
12653,480,1st round,"Olga Ertlova (CZE) bt [1] Donna Urquhart (AUS)
							[h2h]","11-1, 12-10, 11-5 (30m)"
12654,480,1st round,"[8] Tesni Evans (WAL) bt [WC] Nayelly Hernandez (MEX)
							[h2h]","11-5, 11-3, 11-4 (20m)"
12655,480,1st round,"[3] Samantha Teran (MEX) bt Megan Craig (NZL)
							[h2h]","11-8, 11-3, 11-7 (26m)"
12656,480,1st round,"[Q] Yathreb Adel (EGY) bt [7] Kylie Lindsay (NZL)
							[h2h]","11-2, 11-8, 11-2 (16m)"
12657,480,1st round,"[5] Victoria Lust (ENG) bt [Q] Mariam Metwally (EGY)
							[h2h]","11-3, 11-8, 17-15 (35m)"
12658,480,1st round,"[4] Siyoli Waters (RSA) bt [Q] Diana Garcia (MEX)
							[h2h]","11-7, 11-8, 11-6 (23m)"
12659,480,1st round,"Coline Aumard (FRA) bt [6] Liu Tsz-Ling (HKG)
							[h2h]","4-11, 9-11, 11-5, 11-7, 11-8 (48m)"
12660,480,1st round,"[2] Joey Chan (HKG) bt [Q] Kristen Lange (USA)
							[h2h]","12-10, 7-11, 11-9, 11-5 (33m)"
12661,480,Qualifying finals,"Diana Garcia (MEX) bt Sarah Cardwell (AUS)
							[h2h]","11-5, 11-5, 11-2 (22m)"
12662,480,Qualifying finals,"Yathreb Adel (EGY) bt Gaby Huber (SUI)
							[h2h]","11-6, 11-6, 11-7 (32m)"
12663,480,Qualifying finals,"Mariam Metwally (EGY) bt Lotte Eriksen (NOR)
							[h2h]","11-3, 11-3, 11-2 (18m)"
12664,480,Qualifying finals,"Kristen Lange (USA) bt Ivonne Diaz (MEX)
							[h2h]","11-7, 6-11, 11-6, 11-13, 11-3 (44m)"
12665,480,1st qualifying round,Sarah Cardwell (AUS),bye
12666,480,1st qualifying round,"Diana Garcia (MEX) bt Karla Urrutia (MEX)
							[h2h]",w/o
12667,480,1st qualifying round,"Gaby Huber (SUI) bt Maria Fernanda Rivera (MEX)
							[h2h]","11-6, 11-4, 11-3 (22m)"
12668,480,1st qualifying round,"Yathreb Adel (EGY) bt Karina Heredia Gonzalez (MEX)
							[h2h]","11-3, 11-5, 11-6 (14m)"
12669,480,1st qualifying round,"Mariam Metwally (EGY) bt Monsserrat Castellanos (MEX)
							[h2h]",w/o
12670,480,1st qualifying round,Lotte Eriksen (NOR),bye
12671,480,1st qualifying round,"Ivonne Diaz (MEX) bt Guadalupe Ramirez (MEX)
							[h2h]","11-2, 11-3, 11-2 (15m)"
12672,480,1st qualifying round,Kristen Lange (USA),bye
12673,481,Final,"[2] Maria Toorpakai Wazir (PAK) bt [1] Milou van der Heijden (NED)
							[h2h]","13-11, 11-3, 11-9 (27m)"
12674,481,Semi-finals,"[1] Milou van der Heijden (NED) bt [4] Alexandra Norman (CAN)
							[h2h]","13-11, 11-8, 11-8 (29m)"
12675,481,Semi-finals,"[2] Maria Toorpakai Wazir (PAK) bt Nikki Todd (CAN)
							[h2h]","11-4, 11-8, 11-6 (20m)"
12676,481,Quarter-finals,"[1] Milou van der Heijden (NED) bt [6] Julia Le Coq (FRA)
							[h2h]","8-11, 11-4, 8-11, 11-6, 12-10 (45m)"
12677,481,Quarter-finals,"[4] Alexandra Norman (CAN) bt [5] Hollie Naughton (CAN)
							[h2h]","11-5, 11-4, 11-5 (23m)"
12678,481,Quarter-finals,"Nikki Todd (CAN) bt [Q] Alyssa Mehta (CAN)
							[h2h]","11-6, 9-11, 11-3, 11-7 (34m)"
12679,481,Quarter-finals,"[2] Maria Toorpakai Wazir (PAK) bt [7] Cecelia Cortes (USA)
							[h2h]","11-4, 11-4, 11-5 (21m)"
12680,481,1st round,"[1] Milou van der Heijden (NED) bt [Q] Sophie Mehta (CAN)
							[h2h]","11-3, 11-5, 11-4 (16m)"
12681,481,1st round,"[6] Julia Le Coq (FRA) bt Micaala Seth (CAN)
							[h2h]","11-5, 10-12, 9-11, 11-7, 11-8 (51m)"
12682,481,1st round,"[4] Alexandra Norman (CAN) bt Giselle Delgado (CHI)
							[h2h]","11-7, 11-4, 11-3 (22m)"
12683,481,1st round,"[5] Hollie Naughton (CAN) bt [Q] Enora Villard (FRA)
							[h2h]","6-11, 11-8, 11-6, 11-5 (37m)"
12684,481,1st round,"[Q] Alyssa Mehta (CAN) bt [8] Alix Younger (CAN)
							[h2h]","11-6, 11-6, 5-11, 11-9 (32m)"
12685,481,1st round,"Nikki Todd (CAN) bt [3] Carrie Ramsey (ENG)
							[h2h]","11-3, 11-4, 10-12, 11-8 (39m)"
12686,481,1st round,"[7] Cecelia Cortes (USA) bt Jaycee Spagrud (CAN)
							[h2h]","12-10, 11-7, 3-11, 11-6 (35m)"
12687,481,1st round,"[2] Maria Toorpakai Wazir (PAK) bt [Q] Maddie O'Connor (CAN)
							[h2h]","11-4, 11-1, 11-4 (19m)"
12688,481,Qualifying finals,"Sophie Mehta (CAN) bt Laura Savage (CAN)
							[h2h]","11-6, 11-6, 11-7 (21m)"
12689,481,Qualifying finals,"Enora Villard (FRA) bt Holly Delavigne (CAN)
							[h2h]","11-1, 6-11, 11-3, 11-5 (24m)"
12690,481,Qualifying finals,"Maddie O'Connor (CAN) bt Deanna Hamilton (CAN)
							[h2h]","11-4, 11-4, 11-0 (11m)"
12691,481,Qualifying finals,"Alyssa Mehta (CAN) bt Arden McKillop (CAN)
							[h2h]","11-0, 11-4, 11-6 (16m)"
12692,482,Final,"[1] Nicol David (MAS) bt [3] Raneem El Welily (EGY)
							[h2h]","11-8, 11-7, 11-6 (34m)"
12693,482,Semi-finals,"[1] Nicol David (MAS) bt [10] Camille Serme (FRA)
							[h2h]","12-10, 11-7, 11-6 (42m)"
12694,482,Semi-finals,"[3] Raneem El Welily (EGY) bt [2] Laura Massaro (ENG)
							[h2h]","8-11, 11-9, 12-10, 10-12, 11-9 (78m)"
12695,482,Quarter-finals,"[1] Nicol David (MAS) bt [6] Low Wee Wern (MAS)
							[h2h]","11-4, 11-6, 3-11, 11-5 (56m)"
12696,482,Quarter-finals,"[10] Camille Serme (FRA) bt [16] Sarah-Jane Perry (ENG)
							[h2h]","11-8, 9-11, 11-3, 11-9 (50m)"
12697,482,Quarter-finals,"[3] Raneem El Welily (EGY) bt [7] Jenny Duncalf (ENG)
							[h2h]","4-11, 11-4, 11-8, 11-5 (39m)"
12698,482,Quarter-finals,"[2] Laura Massaro (ENG) bt [5] Joelle King (NZL)
							[h2h]","12-14, 11-9, 11-8, 8-11, 11-3 (69m)"
12699,482,2nd round,"[1] Nicol David (MAS) bt [11] Omneya Abdel Kawy (EGY)
							[h2h]","11-5, 12-10, 11-6 (38m)"
12700,482,2nd round,"[6] Low Wee Wern (MAS) bt [9] Kasey Brown (AUS)
							[h2h]","9-11, 11-4, 11-3, 11-3 (73m)"
12701,482,2nd round,"[10] Camille Serme (FRA) bt [4] Alison Waters (ENG)
							[h2h]","11-9, 11-5, 11-9 (48m)"
12702,482,2nd round,"[16] Sarah-Jane Perry (ENG) bt Joey Chan (HKG)
							[h2h]","11-9, 11-6, 5-11, 11-8 (50m)"
12703,482,2nd round,"[7] Jenny Duncalf (ENG) bt [14] Rachael Grinham (AUS)
							[h2h]","11-7, 3-11, 11-7, 11-5 (35m)"
12704,482,2nd round,"[3] Raneem El Welily (EGY) bt [13] Dipika Pallikal (IND)
							[h2h]","11-4, 9-11, 11-7, 11-2 (41m)"
12705,482,2nd round,"[5] Joelle King (NZL) bt [12] Annie Au (HKG)
							[h2h]","13-11, 11-8, 11-9 (36m)"
12706,482,2nd round,"[2] Laura Massaro (ENG) bt [Q] Nicolette Fernandes (GUY)
							[h2h]","11-5, 11-5, 11-7 (40m)"
12707,482,1st round,"[1] Nicol David (MAS) bt [Q] Lisa Aitken (ENG)
							[h2h]","11-4, 11-6, 11-7 (35m)"
12708,482,1st round,"[11] Omneya Abdel Kawy (EGY) bt Nour El Tayeb (EGY)
							[h2h]","6-11, 11-8, 6-11, 13-11, 11-4 (63m)"
12709,482,1st round,"[9] Kasey Brown (AUS) bt [Q] Delia Arnold (MAS)
							[h2h]","11-9, 13-11, 11-9 (50m)"
12710,482,1st round,"[6] Low Wee Wern (MAS) bt Emily Whitlock (ENG)
							[h2h]","11-6, 11-6, 11-4 (45m)"
12711,482,1st round,"[4] Alison Waters (ENG) bt [Q] Heba El Torky (EGY)
							[h2h]","11-3, 11-9, 11-4 (27m)"
12712,482,1st round,"[10] Camille Serme (FRA) bt [Q] Emma Beddoes (ENG)
							[h2h]","6-11, 11-6, 11-8, 11-13, 11-5 (63m)"
12713,482,1st round,"[16] Sarah-Jane Perry (ENG) bt [Q] Misaki Kobayashi (JPN)
							[h2h]","11-9, 11-9, 4-11, 11-6 (35m)"
12714,482,1st round,"Joey Chan (HKG) bt [8] Madeline Perry (IRL)
							[h2h]","11-9, 11-6, 9-11, 11-5 (52m)"
12715,482,1st round,"[7] Jenny Duncalf (ENG) bt Line Hansen (DEN)
							[h2h]","11-4, 9-11, 11-0, 11-4 (35m)"
12716,482,1st round,"[14] Rachael Grinham (AUS) bt Sarah Kippax (ENG)
							[h2h]","7-11, 16-14, 9-11, 11-8, 11-7 (57m)"
12717,482,1st round,"[13] Dipika Pallikal (IND) bt Aisling Blake (IRL)
							[h2h]","11-6, 3-11, 13-11, 11-9 (47m)"
12718,482,1st round,"[3] Raneem El Welily (EGY) bt Joshna Chinappa (IND)
							[h2h]","11-5, 11-5, 11-8 (24m)"
12719,482,1st round,"[5] Joelle King (NZL) bt [Q] Siyoli Waters (RSA)
							[h2h]","11-5, 11-4, 11-8 (24m)"
12720,482,1st round,"[12] Annie Au (HKG) bt [WC] Rachel Arnold (MAS)
							[h2h]","11-3, 11-7, 11-4 (25m)"
12721,482,1st round,"[Q] Nicolette Fernandes (GUY) bt [15] Donna Urquhart (AUS)
							[h2h]","11-7, 11-3, 11-8 (31m)"
12722,482,1st round,"[2] Laura Massaro (ENG) bt [Q] Latasha Khan (USA)
							[h2h]","11-5, 11-5, 11-6 (21m)"
12723,482,Qualifying finals,"Nicolette Fernandes (GUY) bt Teh Min Jie (MAS)
							[h2h]","11-9, 11-7, 7-11, 11-0 (34m)"
12724,482,Qualifying finals,"Lisa Aitken (ENG) bt Melody Francis (AUS)
							[h2h]","11-6, 11-6, 11-2 (22m)"
12725,482,Qualifying finals,"Delia Arnold (MAS) bt Liu Tsz-Ling (HKG)
							[h2h]","11-6, 10-12, 11-5, 11-4 (42m)"
12726,482,Qualifying finals,"Misaki Kobayashi (JPN) bt Nazihah Hanis (MAS)
							[h2h]","11-2, 11-7, 11-3 (18m)"
12727,482,Qualifying finals,"Heba El Torky (EGY) bt Megan Craig (NZL)
							[h2h]","11-2, 12-10, 4-11, 11-7 (49m)"
